date,open,high,low,close,volume,raw_close,change_percent,avg_vol_20d
16/03/2023,180.365,185.81,178.84,184.13,121374492,184.13,2.04,163973667.7
17/03/2023,184.515,186.2199,177.33,180.13,133197109,180.13,-2.17,159154198.1
20/03/2023,178.08,186.44,176.35,183.25,129684398,183.25,1.73,154951493
21/03/2023,188.28,198,188.04,197.58,153391391,197.58,7.82,153620132.9
22/03/2023,199.3,200.66,190.95,191.15,150376406,191.15,-3.25,151547528.2
23/03/2023,195.26,199.31,188.65,192.22,144193906,192.22,0.56,151439223.5
24/03/2023,191.65,192.36,187.15,190.41,116531602,190.41,-0.94,150154398.9
27/03/2023,194.415,197.39,189.94,191.81,120851602,191.81,0.74,148145564.1
28/03/2023,192,192.35,185.43,189.19,98654641,189.19,-1.37,145421051.6
29/03/2023,193.13,195.29,189.44,193.88,123660000,193.88,2.48,143761411.8
30/03/2023,195.58,197.33,194.42,195.28,110252203,195.28,0.72,140175061.8
31/03/2023,197.53,207.79,197.2,207.46,170222094,207.46,6.24,140976501.6
03/04/2023,199.91,202.6897,192.2,194.77,169545906,194.77,-6.12,143048792.2
04/04/2023,197.32,198.7446,190.32,192.58,126463797,192.58,-1.12,141965692.2
05/04/2023,190.515,190.68,183.76,185.52,133882500,185.52,-3.67,141064927.4
06/04/2023,183.08,186.39,179.74,185.06,123857906,185.06,-0.25,138756632.1
10/04/2023,179.94,185.1,176.11,184.51,142154594,184.51,-0.3,136289917.2
11/04/2023,186.69,189.19,185.6475,186.79,115770898,186.79,1.24,133688947.3
12/04/2023,190.74,191.5846,180.31,180.54,150256297,180.54,-3.35,134015866.8
13/04/2023,182.955,186.5,180.94,185.9,112933000,185.9,2.97,132362737.1
14/04/2023,183.95,186.28,182.01,185,96438656,185,-0.48,131115945.3
17/04/2023,186.32,189.69,182.69,187.04,116662203,187.04,1.1,130289200
18/04/2023,187.15,187.69,183.5775,184.31,92067023,184.31,-1.46,128408331.3
19/04/2023,179.1,183.5,177.65,180.59,125732703,180.59,-2.02,127025396.9
20/04/2023,166.165,169.7,160.56,162.99,210970797,162.99,-9.75,130055116.4
21/04/2023,164.8,166,161.3208,165.08,123539000,165.08,1.28,129022371.1
24/04/2023,164.65,165.65,158.61,162.55,140006594,162.55,-1.53,130196120.7
25/04/2023,159.82,163.47,158.75,160.67,121999297,160.67,-1.16,130253505.5
26/04/2023,160.29,160.67,153.14,153.75,153364094,153.75,-4.31,132988978.1
27/04/2023,152.64,160.48,152.37,160.19,127015203,160.19,4.19,133156738.3
28/04/2023,160.9,165,157.32,164.31,122515797,164.31,2.57,133769918
01/05/2023,163.17,163.28,158.83,161.83,109015000,161.83,-1.51,130709563.3
02/05/2023,161.88,165.49,158.93,160.31,128259695,160.31,-0.94,128645252.7
03/05/2023,160.01,165,159.91,160.61,119728000,160.61,0.19,128308462.9
04/05/2023,162.71,162.95,159.65,161.2,95108484,161.2,0.37,126369762.1
05/05/2023,163.97,170.7899,163.51,170.06,107607297,170.06,5.5,125557231.6
08/05/2023,173.72,173.8,169.19,171.79,112249398,171.79,1.02,124061971.8
09/05/2023,168.95,169.82,166.56,169.15,88965039,169.15,-1.54,122721678.9
10/05/2023,172.55,174.43,166.68,168.54,119840703,168.54,-0.36,121200899.2
11/05/2023,168.7,173.57,166.79,172.08,103889906,172.08,2.1,120748744.5
12/05/2023,176.07,177.38,167.23,167.98,157849594,167.98,-2.38,123819291.4
15/05/2023,167.655,169.76,164.5499,166.35,105592492,166.35,-0.97,123265805.8
16/05/2023,165.65,169.5184,164.35,166.52,98288789,166.52,0.1,123576894.1
17/05/2023,168.41,174.5,167.185,173.86,125473602,173.86,4.41,123563939.1
18/05/2023,174.22,177.06,172.45,176.89,109520305,176.89,1.74,118491414.5
19/05/2023,177.17,181.95,176.31,180.14,136196703,180.14,1.84,119124299.6
22/05/2023,180.7,189.32,180.11,188.87,132001406,188.87,4.85,118724040.2
23/05/2023,186.2,192.96,185.26,185.77,156952094,185.77,-1.64,120471680.1
24/05/2023,182.23,184.22,178.22,182.9,137605109,182.9,-1.54,119683730.8
25/05/2023,186.54,186.78,180.58,184.47,96870719,184.47,0.86,118176506.6
26/05/2023,184.62,198.6,184.53,193.17,162061500,193.17,4.72,120153791.8
30/05/2023,200.1,204.48,197.53,201.16,128818703,201.16,4.14,121143976.9
31/05/2023,199.78,203.95,195.12,203.93,150711703,203.93,1.38,122266577.3
01/06/2023,202.59,209.8,199.37,207.52,148029906,207.52,1.76,123681672.6
02/06/2023,210.15,217.25,209.752,213.97,164398406,213.97,3.11,127146168.7
05/06/2023,217.8,221.29,214.52,217.61,151143109,217.61,1.7,129322959.3
06/06/2023,216.14,221.91,212.53,221.31,146911594,221.31,1.7,131056069.1
07/06/2023,228,230.8296,223.2,224.57,185710797,224.57,1.47,135893357
08/06/2023,224.22,235.23,223.01,234.86,164489703,234.86,4.58,138125807
09/06/2023,249.07,252.42,242.02,244.4,200242406,244.4,4.06,142943432
12/06/2023,247.94,250.97,244.59,249.83,150740500,249.83,2.22,142587977.3
13/06/2023,253.51,259.68,251.34,258.71,162384297,258.71,3.55,145427567.6
14/06/2023,260.17,261.57,250.5,256.79,170575500,256.79,-0.74,149041903.1
15/06/2023,248.4,258.95,247.29,255.9,160171203,255.9,-0.35,150776783.2
16/06/2023,258.92,263.6,257.2091,260.54,167915594,260.54,1.81,153696547.6
20/06/2023,261.5,274.75,261.12,274.45,165611203,274.45,5.34,155167272.6
21/06/2023,275.13,276.99,257.78,259.46,211797109,259.46,-5.46,159157057.8
22/06/2023,250.77,265,248.25,264.61,166875906,264.61,1.98,159653248.4
23/06/2023,259.29,262.45,252.8,256.6,177460797,256.6,-3.03,161646032.8
26/06/2023,250.065,258.37,240.7,241.05,179990594,241.05,-6.06,165802026.5
27/06/2023,243.24,250.3899,240.85,250.21,164968188,250.21,3.8,165947360.9
28/06/2023,249.7,259.88,248.89,256.24,159770797,256.24,2.41,167494965.6
29/06/2023,258.03,260.74,253.61,257.5,131283406,257.5,0.49,166523550.8
30/06/2023,260.6,264.45,259.89,261.77,112620797,261.77,1.66,164753095.3
03/07/2023,276.49,284.25,275.11,279.82,118999000,279.82,6.9,162483125
05/07/2023,278.82,283.85,277.6,282.48,131530891,282.48,0.95,161502514.1
06/07/2023,278.09,279.97,272.88,276.54,120707398,276.54,-2.1,160192304.3
07/07/2023,278.43,280.78,273.77,274.43,113879203,274.43,-0.76,156600724.6
10/07/2023,276.47,277.52,265.1,269.61,119425398,269.61,-1.76,154347509.4
11/07/2023,268.65,270.9,266.37,269.79,91972359,269.79,0.07,148934007
12/07/2023,276.325,276.52,271.46,271.99,95672141,271.99,0.82,146180589.1
13/07/2023,274.59,279.45,270.6,277.9,112681508,277.9,2.17,143695449.6
14/07/2023,277.01,285.3,276.31,281.38,120062398,281.38,1.25,141169794.5
17/07/2023,286.625,292.23,283.57,290.38,131569594,290.38,3.2,139739714.1
18/07/2023,290.15,295.26,286.01,293.34,112434703,293.34,1.02,136965669.5
19/07/2023,296.04,299.29,289.5201,291.26,142355391,291.26,-0.71,135802878.9
20/07/2023,279.56,280.93,261.2,262.9,175158297,262.9,-9.74,133970938.3
21/07/2023,268,268,255.8,260.02,161796094,260.02,-1.1,133716947.7
24/07/2023,255.85,269.85,254.12,269.06,137004984,269.06,3.48,131694157.1
25/07/2023,272.38,272.9,265,265.28,112757297,265.28,-1.4,128332492.2
26/07/2023,263.25,268.04,261.75,264.35,95856180,264.35,-0.35,124876891.8
27/07/2023,268.31,269.13,255.3,255.71,103697297,255.71,-3.27,122073216.8
28/07/2023,259.86,267.25,258.2312,266.44,111446000,266.44,4.2,121081346.5
31/07/2023,267.48,269.08,263.78,267.43,84582172,267.43,0.37,119679415.3
01/08/2023,266.26,266.47,260.25,261.07,83645719,261.07,-2.38,117911751.2
02/08/2023,255.57,259.52,250.49,254.11,101752898,254.11,-2.67,116422851.6
03/08/2023,252.04,260.49,252,259.32,97829555,259.32,2.05,115278959.4
04/08/2023,260.97,264.77,253.11,253.86,99539914,253.86,-2.11,114561995
07/08/2023,251.45,253.6511,242.76,251.45,111097906,251.45,-0.95,114145620.4
08/08/2023,247.45,250.92,245.01,249.7,96642180,249.7,-0.7,114379111.4
09/08/2023,250.87,251.1,241.9,242.19,101596305,242.19,-3.01,114675319.6
10/08/2023,245.4,251.8,243,245.34,109498602,245.34,1.3,114516174.3
11/08/2023,241.77,243.79,238.02,242.65,99038641,242.65,-1.1,113464986.5
14/08/2023,235.7,240.66,233.75,239.76,98595328,239.76,-1.19,111816273.2
15/08/2023,238.73,240.5,232.61,232.96,88197602,232.96,-2.84,110604418.1
16/08/2023,228.02,233.97,225.38,225.6,112484492,225.6,-3.16,109110873.2
17/08/2023,226.06,226.74,218.83,219.22,120718398,219.22,-2.83,106388878.2
18/08/2023,214.12,217.58,212.36,215.49,136276609,215.49,-1.7,105112904
21/08/2023,221.5512,232.1343,220.58,231.28,135702703,231.28,7.33,105047789.9
22/08/2023,240.25,240.82,229.55,233.19,130597906,233.19,0.83,105939820.4
23/08/2023,229.34,238.98,229.29,236.86,101077602,236.86,1.57,106200891.5
24/08/2023,238.66,238.92,228.1801,230.04,99777430,230.04,-2.88,106004898.1
25/08/2023,231.31,239,230.35,238.59,106612203,238.59,3.72,105763208.3
28/08/2023,242.58,244.38,235.35,238.82,107673695,238.82,0.1,106917784.4
29/08/2023,238.58,257.48,237.77,257.18,134047594,257.18,7.69,109437878.2
30/08/2023,254.2,260.51,250.59,256.9,121988398,256.9,-0.11,110449653.2
31/08/2023,255.98,261.18,255.05,258.08,108861695,258.08,0.46,111001260.2
01/09/2023,257.26,259.0794,242.01,245.01,132541594,245.01,-5.06,112651344.2
05/09/2023,245,258,244.86,256.49,129469602,256.49,4.69,113569929
06/09/2023,255.135,255.39,245.06,251.92,116959797,251.92,-1.78,114585809.8
07/09/2023,245.07,252.81,243.265,251.49,115312898,251.49,-0.17,115271639.5
08/09/2023,251.22,256.52,246.67,248.5,118559602,248.5,-1.19,115724689.5
11/09/2023,264.27,274.85,260.61,273.58,174667906,273.58,10.09,119506152.7
12/09/2023,270.76,278.39,266.6,267.48,135999906,267.48,-2.23,121376381.6
13/09/2023,270.07,274.98,268.1,271.3,111673695,271.3,1.43,122550186.3
14/09/2023,271.32,276.7094,270.42,276.04,107709797,276.04,1.75,122311451.5
15/09/2023,277.55,278.98,271,274.39,133692297,274.39,-0.6,122960146.5
18/09/2023,271.16,271.44,263.7601,265.28,101543297,265.28,-3.32,121223480.9
19/09/2023,264.35,267.85,261.2,266.5,103704000,266.5,0.46,119623545.7
20/09/2023,267.04,273.93,262.4606,262.59,122514602,262.59,-1.47,119219380.5
21/09/2023,257.85,260.86,254.21,255.7,119951508,255.7,-2.62,120163075.8
22/09/2023,257.4,257.7888,244.48,244.88,127524094,244.88,-4.23,121550409
25/09/2023,243.38,247.1,238.31,246.99,104636602,246.99,0.86,121451629
26/09/2023,242.98,249.55,241.6601,244.12,101993602,244.12,-1.16,121167624.3
27/09/2023,244.262,245.33,234.58,240.5,136597203,240.5,-1.48,121295104.8
28/09/2023,240.02,247.55,238.65,246.38,117058898,246.38,2.44,121048629.8
29/09/2023,250,254.77,246.35,250.22,128522703,250.22,1.56,122031680.2
02/10/2023,244.81,254.2799,242.62,251.6,123810398,251.6,0.55,121595120.4
03/10/2023,248.61,250.02,244.45,246.53,101985297,246.53,-2.02,120220905.1
04/10/2023,248.14,261.86,247.6,261.16,129721602,261.16,5.93,120858995.4
05/10/2023,260,263.6,256.25,260.05,119159203,260.05,-0.43,121051310.6
06/10/2023,253.98,261.65,250.65,260.53,118121797,260.53,0.18,121029420.4
09/10/2023,255.31,261.36,252.05,259.67,101377906,259.67,-0.33,117364920.4
10/10/2023,257.75,268.94,257.65,263.62,122656000,263.62,1.52,116697725.1
11/10/2023,266.2,268.6,260.9,262.99,103706305,262.99,-0.24,116299355.6
12/10/2023,262.92,265.41,256.6307,258.87,111508094,258.87,-1.57,116489270.4
13/10/2023,258.9,259.6,250.22,251.12,102296797,251.12,-2.99,114919495.4
16/10/2023,250.05,255.3999,248.48,253.92,88917188,253.92,1.12,114288190
17/10/2023,250.1,257.183,247.08,254.85,93562914,254.85,0.37,113781135.7
18/10/2023,252.7,254.63,242.08,242.68,125147797,242.68,-4.78,113912795.4
19/10/2023,225.95,230.61,216.78,220.11,170772703,220.11,-9.3,116453855.2
20/10/2023,217.01,218.8606,210.42,211.99,138010094,211.99,-3.69,116978155.2
23/10/2023,210,216.98,202.51,212.08,150683391,212.08,0.04,119280494.6
24/10/2023,216.5,222.05,214.11,216.52,118231102,216.52,2.09,120092369.6
25/10/2023,215.88,220.1,212.2,212.42,107065102,212.42,-1.89,118615764.6
26/10/2023,211.32,214.8,204.88,205.76,115112602,205.76,-3.14,118518449.8
27/10/2023,210.6,212.41,205.77,207.3,94881172,207.3,0.75,116836373.2
30/10/2023,209.28,210.88,194.67,197.36,136448188,197.36,-4.79,117468262.7
31/10/2023,196.12,202.8,194.07,200.84,118068305,200.84,1.76,118272413.1
01/11/2023,204.04,205.99,197.85,205.66,121661695,205.66,2.4,117869417.8
02/11/2023,212.97,219.2,211.45,218.51,125987602,218.51,6.25,118210837.7
03/11/2023,221.15,226.3701,218.4,219.96,119534797,219.96,0.66,118281487.7
06/11/2023,223.98,226.32,215,219.27,117335797,219.27,-0.31,119079382.3
07/11/2023,219.98,223.12,215.72,222.18,116900094,222.18,1.33,118791587
08/11/2023,223.15,224.15,217.64,222.11,106584797,222.11,-0.03,118935511.6
09/11/2023,219.75,220.8,206.68,209.98,142110500,209.98,-5.46,120465631.9
10/11/2023,210.03,215.38,205.69,214.65,131310094,214.65,2.22,121916296.7
13/11/2023,215.6,225.4,211.6101,223.71,140447594,223.71,4.22,124492817
14/11/2023,235.03,238.135,230.72,237.41,149771594,237.41,6.12,127303251
15/11/2023,239.29,246.7,236.45,242.84,150354000,242.84,2.29,128563561.2
16/11/2023,239.49,240.88,230.96,233.59,136816797,233.59,-3.81,126865765.9
17/11/2023,232,237.39,226.54,234.3,142766203,234.3,0.3,127103571.3
20/11/2023,234.04,237.1,231.02,235.6,116562398,235.6,0.55,125397521.7
21/11/2023,235.04,243.62,233.34,241.2,122288000,241.2,2.38,125600366.6
22/11/2023,242.04,244.01,231.4,234.21,118117102,234.21,-2.9,126152966.6
24/11/2023,233.75,238.75,232.33,235.45,65125199,235.45,0.53,123653596.4
27/11/2023,236.89,238.33,232.1,236.08,112031797,236.08,0.27,124511127.7
28/11/2023,236.68,247,234.01,246.72,148549906,246.72,4.51,125116213.6
29/11/2023,249.21,252.75,242.76,244.14,135401297,244.14,-1.05,125982863.2
30/11/2023,245.14,245.22,236.91,240.08,132353203,240.08,-1.66,126517438.6
01/12/2023,233.14,240.19,231.9,238.83,121331695,238.83,-0.52,126284643.2
04/12/2023,235.75,239.3733,233.2902,235.58,104099797,235.58,-1.36,125512893.2
05/12/2023,233.87,246.66,233.7,238.72,137971109,238.72,1.33,126544658.8
06/12/2023,242.92,246.57,239.1709,239.37,126436203,239.37,0.27,127021464.3
07/12/2023,241.55,244.08,236.98,242.64,107142305,242.64,1.37,127049339.7
08/12/2023,240.27,245.27,239.2701,243.84,103126797,243.84,0.49,125100154.5
11/12/2023,242.74,243.441,237.45,239.74,97913891,239.74,-1.68,123430344.4
12/12/2023,238.55,238.99,233.87,237.01,95328312,237.01,-1.14,121174380.3
13/12/2023,234.19,240.3,228.2,239.29,146286297,239.29,0.96,121000115.4
14/12/2023,241.22,253.88,240.79,251.05,160829203,251.05,4.91,121523875.6
15/12/2023,251.21,254.13,248.3,253.5,135932797,253.5,0.98,121479675.6
18/12/2023,253.78,258.74,251.36,252.08,116416492,252.08,-0.56,120162190
19/12/2023,253.48,258.3399,253.01,257.22,106737398,257.22,2.04,119670940
20/12/2023,256.41,259.84,247,247.14,125097000,247.14,-3.92,119811390
21/12/2023,251.9,254.7999,248.55,254.5,109594203,254.5,2.98,119385245.1
22/12/2023,256.76,258.22,251.37,252.54,93370086,252.54,-0.77,120797489.4
26/12/2023,254.49,257.97,252.91,256.61,86892383,256.61,1.61,119540518.7
27/12/2023,258.35,263.34,257.52,261.44,106494398,261.44,1.88,117437743.3
28/12/2023,263.66,265.13,252.71,253.18,113619906,253.18,-3.16,116348673.8
29/12/2023,255.1,255.19,247.43,248.48,100891602,248.48,-1.86,114775593.7
02/01/2024,250.08,251.25,244.41,248.42,104654203,248.42,-0.02,113941719.1
03/01/2024,244.98,245.68,236.32,238.45,121082602,238.45,-4.01,114790859.4
04/01/2024,239.25,242.7,237.73,237.93,102629297,237.93,-0.22,113023768.8
05/01/2024,236.86,240.1196,234.9001,237.49,92488945,237.49,-0.18,111326405.9
08/01/2024,236.14,241.25,235.3,240.45,85166578,240.45,1.25,110227619.5
09/01/2024,238.11,238.9646,232.04,234.96,96705664,234.96,-2.28,109906562.9
10/01/2024,235.1,235.5,231.29,233.94,91628492,233.94,-0.43,109592292.9
11/01/2024,230.57,230.93,225.37,227.22,105873602,227.22,-2.87,110119557.4
12/01/2024,220.08,225.34,217.1501,218.89,123043797,218.89,-3.67,108957432.4
16/01/2024,215.1,223.49,212.18,219.91,115355000,219.91,0.47,106683722.3
17/01/2024,214.86,215.67,212.01,215.55,103164398,215.55,-1.98,105045302.3
18/01/2024,216.88,217.45,208.74,211.88,108595398,211.88,-1.7,104654247.6
19/01/2024,209.99,213.19,207.56,212.19,102260305,212.19,0.15,104430393
22/01/2024,212.26,217.8,206.27,208.8,117952492,208.8,-1.6,104073167.6
23/01/2024,211.3,215.65,207.7516,209.14,106605906,209.14,0.16,103923752.7
24/01/2024,211.88,212.73,206.77,207.83,123369906,207.83,-0.63,105423743.7
25/01/2024,189.7,193,180.06,182.63,198076797,182.63,-12.13,110982964.4
26/01/2024,185.5,186.78,182.1,183.25,107343203,183.25,0.34,111025404.7
29/01/2024,185.63,191.48,183.67,190.93,125013102,190.93,4.19,111595064.5
30/01/2024,195.33,196.3593,190.61,191.59,109982305,191.59,0.35,112049599.6
31/01/2024,186.995,193.97,185.8459,187.29,103221398,187.29,-2.24,111977959.4
01/02/2024,188.5,189.88,184.28,188.86,91843281,188.86,0.84,110515993.3
02/02/2024,185.04,188.69,182,187.91,110612703,187.91,-0.5,110915163.6
05/02/2024,184.26,184.68,175.01,181.06,134294406,181.06,-3.65,113005436.7
06/02/2024,177.21,186.49,177.11,185.1,122676000,185.1,2.23,114880907.8
07/02/2024,188.18,189.79,182.68,187.58,111535203,187.58,1.34,115622384.7
08/02/2024,189,191.6171,185.58,189.56,83034039,189.56,1.06,115192662.1
09/02/2024,190.18,194.12,189.48,193.57,84476352,193.57,2.12,114122799.6
12/02/2024,192.11,194.73,187.28,188.13,95498602,188.13,-2.81,112745539.8
13/02/2024,183.99,187.26,182.1087,184.02,86759477,184.02,-2.18,111315763.7
14/02/2024,185.3,188.89,183.35,188.71,81202992,188.71,2.55,110217693.4
15/02/2024,189.16,200.88,188.8595,200.45,120831797,200.45,6.22,110829513.3
16/02/2024,202.06,203.17,197.4,199.95,111346703,199.95,-0.25,111283833.2
20/02/2024,196.13,198.6,189.13,193.76,104545797,193.76,-3.1,110613498.5
21/02/2024,193.36,199.44,191.95,194.77,103844000,194.77,0.52,110475403.2
22/02/2024,194,198.32,191.36,197.41,92739453,197.41,1.36,108943880.5
23/02/2024,195.31,197.57,191.5,191.97,78841922,191.97,-2.76,102982136.8
26/02/2024,192.29,201.78,192,199.4,111747102,199.4,3.87,103202331.7
27/02/2024,204.04,205.6,198.26,199.73,108645398,199.73,0.17,102383946.5
28/02/2024,200.42,205.3,198.44,202.04,99806172,202.04,1.16,101875139.9
29/02/2024,204.18,205.28,198.4463,201.88,85906969,201.88,-0.08,101009418.4
01/03/2024,200.52,204.52,198.5,202.64,82243117,202.64,0.38,100529410.2
04/03/2024,198.73,199.75,186.72,188.14,134334891,188.14,-7.16,101715519.6
05/03/2024,183.05,184.59,177.57,180.74,119660797,180.74,-3.93,100983839.2
06/03/2024,179.99,181.576,173.7,176.54,107920898,176.54,-2.32,100246084.1
07/03/2024,174.35,180.04,173.7,178.65,102129000,178.65,1.2,99775773.9
08/03/2024,181.5,182.73,174.7,175.34,85544641,175.34,-1.85,99901304
11/03/2024,175.445,182.87,174.8,177.77,85391531,177.77,1.39,99947062.95
12/03/2024,177.77,179.43,172.4101,177.54,87391680,177.54,-0.13,99541716.85
13/03/2024,173.05,176.05,169.15,169.48,106524492,169.48,-4.54,100529967.6
14/03/2024,167.77,171.17,160.51,162.5,126325695,162.5,-4.12,102786102.8
15/03/2024,163.16,165.1845,160.76,163.57,97146828,163.57,0.66,101601854.3
18/03/2024,170.02,174.72,165.9,173.8,108214398,173.8,6.25,101445239.1
19/03/2024,172.36,172.82,167.42,171.32,77271430,171.32,-1.43,100081520.7
20/03/2024,173,176.25,170.82,175.66,83846727,175.66,2.53,99081657.05
21/03/2024,176.39,178.18,171.8,172.82,73178008,172.82,-1.62,98103584.8
22/03/2024,166.69,171.2,166.3,170.83,75580641,170.83,-1.15,97940520.75
25/03/2024,168.76,175.24,168.73,172.63,74228625,172.63,1.05,96064596.9
26/03/2024,178.58,184.25,177.38,177.67,113186203,177.67,2.92,96291637.15
27/03/2024,181.41,181.91,176,179.83,81804039,179.83,1.22,95391530.5
28/03/2024,177.45,179.57,175.3,175.79,77654844,175.79,-2.25,94978924.25
01/04/2024,176.17,176.75,170.21,175.22,81562125,175.22,-0.32,94944874.65
02/04/2024,164.75,167.69,163.43,166.63,116650602,166.63,-4.9,94060660.2
03/04/2024,164.02,168.82,163.28,168.38,82950141,168.38,1.05,92225127.4
04/04/2024,170.07,177.19,168.01,171.11,123162000,171.11,1.62,92987182.5
05/04/2024,169.08,170.86,160.51,164.9,143157594,164.9,-3.63,95038612.2
08/04/2024,169.34,174.5,167.79,172.98,104423297,172.98,4.9,95982545
09/04/2024,172.91,179.22,171.92,176.88,103232703,176.88,2.25,96874603.6
10/04/2024,173.04,174.93,170.01,171.76,84532406,171.76,-2.89,96731639.9
11/04/2024,172.55,175.88,168.51,174.6,94515992,174.6,1.65,96131214.9
12/04/2024,172.34,173.8099,170.3644,171.05,64722672,171.05,-2.03,93051063.75
15/04/2024,170.24,170.69,161.38,161.48,100245310,161.48,-5.59,93205987.85
